Time_ms,Volt,Enepaq_T,Ambient_T,UPS_V,Module_V
506396,1.9125,20.62,22,3.5,4.1808
507395,1.9112,20.73,22,3.5,4.1808
508401,1.9112,20.73,22,3.49,4.1808
509396,1.9112,20.73,22,3.49,4.1808
510396,1.9088,20.94,19.5,3.49,4.1808
511396,1.9112,20.73,19.5,3.49,4.1808
512401,1.9088,20.94,21.75,3.49,4.1808
513396,1.9088,20.74,21.75,3.49,4.1808
514396,1.9112,20.73,21.75,3.49,4.1808
515396,1.9088,20.9,21.75,3.49,4.1808
516396,1.9088,20.94,22,3.49,4.1808
517396,1.9088,20.94,22,3.49,4.1808
518396,1.91,20.83,21.75,3.49,4.1808
519396,1.9088,20.94,21.75,3.49,4.1808
520396,1.9075,21.04,21.75,3.49,4.1808
521396,1.9088,20.94,21.75,3.49,4.1808
522396,1.9112,20.73,21.75,3.47,4.1808
523396,1.9075,21.04,21.25,3.47,4.1808
524396,1.9075,21.04,21.25,3.49,4.1808
525396,1.91,20.83,21.75,3.49,4.1808
526396,1.9112,20.73,21.75,3.49,4.1808
527396,1.9088,20.94,22,3.49,4.1808
528396,1.9088,20.94,22,3.49,4.1808
529396,1.9112,20.73,21.75,3.49,4.1808
530396,1.9112,20.73,21.75,3.49,4.1808
531396,1.9088,20.94,21.5,3.49,4.1808
532395,1.9088,20.94,21.5,3.47,4.1808
533395,1.9112,20.73,21.75,3.47,4.1808
534396,1.9112,20.73,21.75,3.49,4.1808
535396,1.9088,20.94,22,3.49,4.1808
536395,1.9088,20.94,22,3.49,4.1808
537396,1.9112,20.73,22,3.49,4.1808
538396,1.91,20.83,22,3.49,4.1808
539396,1.9075,21.04,19.5,3.49,4.1808
540396,1.9112,20.73,19.5,3.49,4.1808
541395,1.9075,21.04,21.25,3.49,4.1808
542396,1.9112,20.73,21.25,3.47,4.1808
543396,1.9088,20.94,21.25,3.47,4.1808
544396,1.9088,20.94,21.25,3.49,4.1808
545396,1.9112,20.73,21.25,3.49,4.1808
546395,1.9088,20.77,22,3.49,4.1808
547396,1.9088,20.94,22,3.49,4.1808
548396,1.91,20.83,21.25,3.49,4.1808
549396,1.9112,20.73,21.25,3.49,4.1808
550406,1.905,20.88,22,3.47,4.1808
551407,1.9088,20.94,22,3.47,4.1808
552426,1.91,20.83,22,3.47,4.1808
553426,1.9088,20.94,22,3.47,4.1808
554426,1.9062,21.15,22,3.47,4.1808
555426,1.9075,21.04,22,3.49,4.1808
556431,1.91,20.83,21.25,3.49,4.1808
557426,1.9075,21.04,21.25,3.47,4.1808
558426,1.9088,20.94,21.75,3.47,4.1808
559426,1.9088,20.94,21.75,3.49,4.1808
560426,1.9025,21.46,21.25,3.49,4.1808
561426,1.9112,20.73,21.25,3.49,4.0401
562426,1.9062,21.15,21.5,3.49,4.0401
563426,1.9088,20.94,21.5,3.49,4.17075
564431,1.9112,20.73,21.5,3.49,4.17075
565426,1.9075,21.04,21.75,3.47,4.17075
566426,1.9088,20.94,21.75,3.47,4.17075
567426,1.9088,20.94,21.25,3.49,4.17075
568426,1.9112,20.73,21.25,3.49,4.17075
569426,1.9112,20.73,21.75,3.49,4.17075
570426,1.9075,21.04,21.75,3.49,4.17075
571426,1.9088,21.04,21.75,3.49,4.17075
572426,1.91,20.83,21.75,3.49,4.17075
573426,1.9075,20.98,21.75,3.49,4.1808
574426,1.9088,20.94,21.75,3.49,4.1808
575426,1.9088,20.94,21.5,3.49,4.1808
576426,1.9112,20.73,21.5,3.49,4.1808
577426,1.9088,20.94,21.5,3.49,4.1808
578426,1.9075,21.04,21.5,3.49,4.1808
579426,1.9088,20.94,22,3.49,4.1808
580426,1.9112,20.73,22,3.49,4.1808
581426,1.9088,20.94,21.5,3.47,4.1808
582426,1.9088,20.94,21.5,3.47,4.1808
583426,1.9088,20.94,21.75,3.49,4.1808
584426,1.9112,20.73,21.75,3.49,4.1808
585426,1.9075,21.04,21.75,3.49,4.1808
586426,1.9088,20.94,20.5,3.49,4.1808
587426,1.9062,21.15,20.5,3.49,4.1808
588426,1.9112,20.73,21.5,3.49,4.1808
589426,1.9075,21.04,21.5,3.49,4.1808
590424,1.9088,20.94,21.75,3.49,4.1808
591426,1.9112,20.73,21.75,3.49,4.1808
592426,1.91,20.83,21.75,3.49,4.1808
593426,1.9062,21.15,21.75,3.49,4.1808
594426,1.9088,20.94,21,3.49,4.1808
595426,1.9025,21.46,21,3.47,4.1808
596426,1.9112,20.73,21.75,3.47,4.1808
597426,1.9075,21.04,21.75,3.49,4.1808
598426,1.9088,20.94,21.75,3.49,4.1808
599432,1.9112,20.73,21.75,3.49,4.1808
600425,1.905,21.25,21.5,3.49,4.1808
601425,1.905,21.25,21.5,3.47,4.1808
602425,1.91,20.83,19,3.47,4.1808
603426,1.9112,20.73,19,3.49,4.1808
604425,1.9088,20.77,21.75,3.49,4.1808
605426,1.9088,20.94,21.75,3.49,4.1808
606426,1.905,21.25,21.75,3.49,4.1808
607426,1.91,20.83,21,3.49,4.1808
608425,1.9088,20.94,21,3.49,4.1808
609425,1.9075,21.04,21.5,3.49,4.1808
610426,1.91,20.83,21.5,3.49,4.1808
611426,1.91,20.83,21.5,3.47,4.1808
612429,1.9075,21.04,21.5,3.47,4.1808
613438,1.9088,20.94,21.75,3.49,4.1808
614438,1.9075,21.04,21.75,3.49,4.1808
615438,1.91,20.83,21.5,3.49,4.1808
616438,1.9075,21.04,21.5,3.49,4.1808
617438,1.9088,20.94,21.75,3.49,4.1808
618438,1.9088,20.94,21.75,3.49,4.1808
619438,1.91,20.83,21.25,3.49,4.1808
620438,1.9075,21.04,21.25,3.49,4.1808
621437,1.9088,20.94,21.75,3.49,4.1808
622438,1.9075,21.04,21.75,3.49,4.1808
623438,1.91,20.83,21.75,3.49,4.1808
624438,1.9075,21.04,21.75,3.49,4.1808
625438,1.9088,20.94,21.75,3.49,4.1808
626438,1.9075,21.04,21.75,3.49,4.1808
627438,1.91,20.83,21.75,3.49,4.1808
628438,1.9088,20.94,20.75,3.49,4.1808
629438,1.91,20.83,20.75,3.49,4.1808
630438,1.9062,21.15,21.75,3.49,4.1808
631437,1.9062,21.15,21.75,3.49,4.1808
632438,1.9075,21.04,21.75,3.49,4.1808
633438,1.91,20.83,21.75,3.49,4.1808
634438,1.9075,21.04,18.75,3.49,4.1808
635438,1.9075,20.99,18.75,3.49,4.1808
636438,1.9075,21.04,21.75,3.49,4.1808
637438,1.9075,21.04,21.75,3.49,4.1808
638438,1.91,20.83,21.5,3.49,4.1808
639438,1.9075,21.04,21.5,3.49,4.1808
640438,1.9088,20.94,21.75,3.49,4.1808
641438,1.9075,21.04,21.75,3.49,4.1808
642438,1.91,20.83,21.5,3.49,4.1808
643438,1.9075,21.04,21.5,3.49,4.1808
644438,1.9088,20.94,21.5,3.49,4.1808
645438,1.9075,21.04,21.5,3.49,4.1808
646438,1.91,20.83,21.5,3.49,4.1808
647438,1.9075,21.04,20.75,3.49,4.1808
648438,1.9088,20.94,20.75,3.49,4.1808
649438,1.9062,21.15,21.5,3.49,4.1808
650438,1.9037,21.35,21.5,3.47,4.1808
651437,1.9062,21.15,21.5,3.47,4.1808
652438,1.9088,20.94,21.5,3.49,4.1808
653437,1.9013,21.56,21.5,3.49,4.1808
654437,1.9088,20.94,21.5,3.49,4.1808
655438,1.9062,21.15,21.5,3.49,4.1808
656438,1.9013,21.56,21.5,3.47,4.1808
657438,1.9062,21.15,21.75,3.47,4.1808
658438,1.9088,20.94,21.75,3.49,4.1808
659437,1.9062,21.15,21.75,3.49,4.1808
660437,1.9088,20.94,21.75,3.47,4.1808
661438,1.905,21.25,21.25,3.47,4.1808
662438,1.9088,20.94,21.25,3.49,4.1808
663438,1.9062,21.15,18.5,3.49,4.1808
664438,1.9088,20.94,18.5,3.46,4.1808
665437,1.905,21.25,21.25,3.46,4.1808
666438,1.9062,20.98,21.25,3.49,4.1808
667437,1.9062,21.15,21.25,3.49,4.1808
668438,1.9062,21.15,20.75,3.49,4.1808
669437,1.905,21.25,20.75,3.49,4.1808
670438,1.905,21.25,21.75,3.46,4.1808
671438,1.9062,21.15,21.75,3.46,4.1808
672438,1.905,21.25,21.75,3.49,3.96975
673438,1.9062,21.15,21.75,3.49,3.96975
674443,1.9062,21.15,21.75,3.49,3.9195
675443,1.9075,21.04,21.75,3.49,3.9195
676444,1.9062,21.15,21.5,3.49,3.9195
677443,1.905,21.25,21.5,3.49,3.8994
678443,1.9062,21.15,21.5,3.49,3.8994
679443,1.9062,21.15,21.5,3.49,3.88935
680443,1.9025,21.46,21,3.49,3.88935
681443,1.905,21.25,21,3.49,3.8793
682443,1.9037,21.35,21.25,3.49,3.8793
683443,1.9062,21.15,21.25,3.49,3.8793
684443,1.9037,21.35,21.5,3.49,3.8793
685443,1.9062,21.15,21.5,3.49,3.86925
686442,1.9037,21.35,21.25,3.49,3.86925
687443,1.8987,21.77,21.25,3.49,3.8592
688442,1.9037,21.35,21.25,3.49,3.8592
689443,1.9013,21.56,21,3.49,3.8592
690443,1.9037,21.35,21,3.49,3.8592
691443,1.905,21.25,21,3.49,3.8592
692443,1.9025,21.46,21,3.49,3.8592
693443,1.905,21.25,21.25,3.49,3.84915
694443,1.9025,21.46,21.25,3.49,3.84915
695443,1.9013,21.56,21.75,3.49,3.84915
696442,1.9013,21.56,21.75,3.49,3.84915
697443,1.9013,21.37,19.5,3.49,3.8391
698443,1.9025,21.46,19.5,3.49,3.8391
699443,1.9,21.67,21.5,3.49,3.8391
700443,1.9,21.67,21.5,3.49,3.8391
701443,1.9,21.67,21.75,3.49,3.8391
702443,1.8975,21.87,21.75,3.49,3.8391
703443,1.9,21.67,21.75,3.49,3.8391
704443,1.8975,21.87,21.75,3.49,3.8391
705444,1.9,21.67,21.75,3.49,3.8391
706443,1.9013,21.56,21.75,3.49,3.8391
707443,1.8987,21.77,21,3.49,3.82905
708443,1.8987,21.77,21,3.49,3.82905
709443,1.8937,22.19,21,3.46,3.82905
710442,1.9,21.67,21,3.46,3.82905
711443,1.8975,21.87,21,3.49,3.82905
712443,1.8975,21.87,21.5,3.49,3.82905
713443,1.8975,21.87,21.5,3.49,3.82905
714442,1.8975,21.87,21.5,3.49,3.82905
715443,1.8963,21.98,21.5,3.49,3.82905
716443,1.895,22.08,20.75,3.49,3.82905
717443,1.8963,21.98,20.75,3.49,3.819
718441,1.8963,21.98,21.5,3.49,3.819
719443,1.895,22.08,21.5,3.46,3.819
720442,1.895,22.08,21.5,3.46,3.819
721443,1.895,22.08,21.5,3.49,3.819
722442,1.8963,21.98,21.75,3.49,3.819
723443,1.8937,22.19,21.75,3.49,3.819
724443,1.8937,22.19,21.5,3.49,3.819
725443,1.895,22.08,21.5,3.49,3.819
726442,1.895,22.08,19.5,3.49,3.819
727443,1.8925,22.29,19.5,3.49,3.819
728443,1.8925,22.29,19.5,3.49,3.819
729442,1.8925,22.29,21.5,3.41,3.819
730443,1.8913,22.4,21.5,3.41,3.819
731442,1.8913,22.4,21.5,3.49,3.819
732442,1.8887,22.6,21.5,3.49,3.819
733443,1.8913,22.4,21.5,3.49,3.819
734444,1.89,22.5,21.5,3.49,3.819
735452,1.8887,22.6,21.5,3.46,3.819
736452,1.89,22.5,21.5,3.46,3.819
737452,1.89,22.5,21.75,3.46,3.819
738452,1.8887,22.6,21.75,3.49,3.819
739452,1.8875,22.71,21.75,3.49,3.819
740451,1.885,22.92,21.75,3.49,3.80895
741451,1.8875,22.71,21.25,3.49,3.80895
742452,1.8863,22.81,21.25,3.49,3.80895
743451,1.8863,22.81,21.75,3.49,3.80895
744452,1.8863,22.81,21.75,3.49,3.80895
745452,1.8863,22.81,21.5,3.49,3.80895
746452,1.885,22.92,21.5,3.46,3.80895
747452,1.8837,23.02,21.75,3.46,3.80895
748452,1.8837,23.02,21.75,3.49,3.80895
749452,1.8837,23.02,21.75,3.49,3.80895
750452,1.8825,23.12,21.25,3.49,3.80895
751452,1.8825,23.12,21.25,3.49,3.80895
752451,1.8825,23.12,21.5,3.49,3.80895
753452,1.8813,23.23,21.5,3.49,3.80895
754452,1.8813,23.23,22,3.49,3.80895
755452,1.8813,23.23,22,3.49,3.80895
756452,1.8813,23.23,21.75,3.49,3.80895
757451,1.88,23.33,21.75,3.49,3.80895
758457,1.8787,23.44,18.75,3.49,3.80895
759452,1.8787,23.44,18.75,3.49,3.80895
760452,1.8787,23.44,21.5,3.49,3.80895
761452,1.8775,23.54,21.5,3.49,3.80895
762452,1.8775,23.54,21.5,3.49,3.80895
763451,1.8775,23.54,21.5,3.49,3.80895
764451,1.8763,23.65,21.25,3.49,3.80895
765452,1.875,23.75,21.25,3.49,3.80895
766453,1.875,23.75,21.5,3.49,3.7989
767452,1.875,23.75,21.5,3.49,3.7989
768452,1.875,23.75,21.5,3.49,3.7989
769452,1.8737,23.85,21.5,3.49,3.7989
770451,1.8737,23.85,21.5,3.49,3.7989
771452,1.8725,23.96,20.75,3.49,3.7989
772451,1.8725,23.96,20.75,3.49,3.7989
773452,1.8725,23.96,21.5,3.49,3.7989
774452,1.8713,24.06,21.5,3.49,3.7989
775452,1.8713,24.06,21.5,3.49,3.7989
776451,1.8713,24.06,21.5,3.49,3.7989
777452,1.87,24.17,21.5,3.49,3.7989
778452,1.87,24.17,21.5,3.46,3.7989
779451,1.8687,24.27,21.25,3.46,3.7989
780452,1.8687,24.27,21.25,3.49,3.7989
781452,1.8675,24.38,21.5,3.49,3.7989
782451,1.8675,24.38,21.5,3.49,3.7989
783451,1.8663,24.48,21.25,3.49,3.7989
784452,1.8663,24.48,21.25,3.49,3.7989
785452,1.8663,24.48,21.25,3.49,3.7989
786452,1.865,24.58,21.25,3.49,3.7989
787452,1.865,24.58,21.75,3.49,3.7989
788451,1.865,24.58,21.75,3.46,3.7989
789452,1.8637,24.69,21.25,3.46,3.7989
790452,1.8637,24.69,21.25,3.46,3.7989
791452,1.8625,24.79,21.25,3.46,3.7989
792452,1.8625,24.79,20.5,3.49,3.7989
793452,1.8613,24.9,20.5,3.49,3.7989
794451,1.8613,24.9,21.25,3.46,3.7989
795456,1.8613,24.9,21.25,3.46,3.7989
796464,1.86,24.91,21.5,3.49,3.7989
797464,1.86,25,21.5,3.49,3.7989
798464,1.86,25,21.75,3.49,3.7989
799464,1.8587,25.1,21.75,3.49,3.7989
800464,1.8587,25.1,21.5,3.49,3.7989
801464,1.8575,25.21,21.5,3.49,3.7989
802464,1.8575,25.21,21.25,3.49,3.7989
803464,1.8575,25.21,21.25,3.49,3.7989
804464,1.8563,25.31,21.25,3.49,3.7989
805464,1.8563,25.31,21.25,3.49,3.7989
806464,1.8563,25.31,21.75,3.49,3.7989
807464,1.855,25.42,21.75,3.49,3.7989
808464,1.855,25.42,21.25,3.49,3.7989
809464,1.8537,25.52,21.25,3.49,3.7989
810463,1.8537,25.52,21.5,3.49,3.7989
811464,1.8537,25.52,21.5,3.49,3.7989
812464,1.8525,25.63,21.5,3.49,3.7989
813464,1.8525,25.63,21,3.49,3.7989
814464,1.8513,25.73,21,3.49,3.7989
815463,1.8513,25.73,21.5,3.49,3.7989
816464,1.8513,25.73,21.5,3.49,3.7989
817464,1.85,25.83,21.5,3.48,3.78885
818464,1.85,25.83,21.5,3.48,3.78885
819464,1.85,25.83,21.75,3.48,3.78885
820464,1.8487,25.94,21.75,3.48,3.78885
821464,1.8487,25.94,18.5,3.49,3.78885
822463,1.8475,26.04,18.5,3.49,3.78885
823464,1.8475,26.04,21.75,3.49,3.78885
824464,1.8475,26.04,21.75,3.49,3.78885
825464,1.8463,26.15,21,3.49,3.78885
826464,1.8463,26.15,21,3.49,3.78885
827464,1.845,26.25,21.25,3.46,3.78885
828464,1.845,26.25,21.25,3.46,3.78885
829464,1.8438,26.35,21.75,3.49,3.78885
830465,1.8438,26.35,21.75,3.49,3.78885
831464,1.8438,26.35,21.75,3.49,3.78885
832464,1.8425,26.46,21.25,3.49,3.78885
833464,1.8425,26.46,21.25,3.49,3.78885
834464,1.8425,26.46,21.25,3.49,3.78885
835464,1.8412,26.56,21.25,3.49,3.78885
836464,1.8412,26.56,21,3.49,3.78885
837463,1.84,26.67,21,3.46,3.78885
838463,1.84,26.67,21.25,3.46,3.78885
839464,1.8388,26.77,21.25,3.49,3.78885
840464,1.8388,26.77,21.25,3.49,3.78885
841464,1.8388,26.77,21.25,3.46,3.78885
842464,1.8388,26.77,21.5,3.46,3.78885
843464,1.8375,26.88,21.5,3.49,3.78885
844464,1.8375,26.88,21.5,3.49,3.78885
845463,1.8362,26.98,21.5,3.49,3.7788
846462,1.8362,26.98,21,3.49,3.7788
847463,1.835,27.08,21,3.46,3.7788
848464,1.835,27.08,21.5,3.46,3.7788
849464,1.835,27.08,21.5,3.49,3.78885
850464,1.8338,27.19,21,3.49,3.78885
851464,1.8338,27.19,21,3.46,3.7788
852464,1.8338,27.19,21,3.46,3.7788
853464,1.8325,27.29,20.25,3.48,3.7788
854463,1.8325,27.29,20.25,3.48,3.7788
855464,1.8312,27.4,21,3.49,3.7788
856464,1.8312,27.4,21,3.49,3.7788
857472,1.8312,27.4,21.25,3.46,3.7788
858472,1.83,27.5,21.25,3.46,3.7788
859472,1.83,27.5,21.75,3.46,3.7788
860473,1.8288,27.6,21.75,3.46,3.7788
861471,1.8288,27.6,21.5,3.46,3.7788
862472,1.8288,27.6,21.5,3.48,3.7788
863472,1.8275,27.71,21.75,3.48,3.7788
864472,1.8275,27.71,21.75,3.49,3.7788
865471,1.8262,27.81,21.5,3.49,3.7788
866471,1.8262,27.81,21.5,3.49,3.7788
867471,1.8262,27.81,21,3.49,3.7788
868472,1.825,27.92,21,3.49,3.7788
869472,1.825,27.92,21.5,3.49,3.7788
870471,1.825,27.92,21.5,3.48,3.7788
871472,1.8238,28.02,21.75,3.48,3.7788
872472,1.8238,28.02,21.75,3.48,3.7788
873471,1.8238,28.02,21.75,3.48,3.7788
874472,1.8225,28.12,20,3.48,3.7788
875472,1.8225,28.12,20,3.48,3.7788
876472,1.8225,28.12,21.5,3.48,3.7788
877471,1.8212,28.23,21.5,3.48,3.7788
878472,1.8212,28.23,21.75,3.48,3.7788
879472,1.8212,28.23,21.75,3.48,3.7788
880472,1.82,28.33,21.5,3.49,3.7788
881472,1.82,28.33,21.5,3.49,3.7788
882471,1.8188,28.44,17.75,3.48,3.7788
883472,1.8188,28.44,17.75,3.48,3.7788
884472,1.8188,28.44,21.25,3.48,3.7788
885472,1.8175,28.54,21.25,3.48,3.7788
886472,1.8175,28.54,21.5,3.47,3.7788
887472,1.8162,28.65,21.5,3.47,3.7788
888472,1.8162,28.65,21.5,3.48,3.7788
889472,1.8162,28.65,21.5,3.48,3.7788
890472,1.815,28.75,21.5,3.48,3.76875
891472,1.815,28.75,21.5,3.48,3.76875
892472,1.815,28.75,21.5,3.48,3.76875
893472,1.8138,28.85,21.25,3.48,3.76875
894472,1.8138,28.85,21.25,3.48,3.76875
895477,1.8125,28.96,21.5,3.48,3.76875
896472,1.8125,28.96,21.5,3.46,3.76875
897472,1.8125,28.96,21.75,3.46,3.76875
898472,1.8112,29.06,21.75,3.48,3.76875
899471,1.8112,29.06,21.75,3.48,3.76875
900472,1.8112,29.06,21.75,3.46,3.76875
901471,1.81,29.17,21.5,3.46,3.76875
902472,1.81,29.17,21.5,3.48,3.76875
903472,1.81,29.17,21,3.48,3.76875
904471,1.8088,29.27,21,3.48,3.76875
905471,1.8088,29.27,21.5,3.48,3.76875
906472,1.8088,29.27,21.5,3.45,3.76875
907471,1.8075,29.37,21.5,3.45,3.76875
908472,1.8075,29.37,21.5,3.48,3.76875
909471,1.8075,29.37,21.5,3.48,3.76875
910472,1.8062,29.48,21.5,3.48,3.7587
911472,1.8062,29.48,18,3.48,3.7587
912472,1.805,29.58,18,3.48,3.7587
913471,1.805,29.58,18,3.48,3.7587
914471,1.805,29.58,20.75,3.48,3.7587
915472,1.8038,29.69,20.75,3.48,3.7587
916471,1.8038,29.69,21.25,3.46,3.7587
917477,1.8025,29.79,21.25,3.46,3.7587
918486,1.8025,29.79,21.25,3.48,3.7587
919486,1.8025,29.79,21.25,3.48,3.7587
920486,1.8012,29.9,21.25,3.48,3.7587
921491,1.8012,29.9,21.25,3.45,3.7587
922486,1.8012,29.9,21.25,3.45,3.7587
923486,1.8,30,21.25,3.46,3.7587
924487,1.8,30,21,3.46,3.7587
925486,1.8,30,21,3.48,3.7587
926486,1.7988,30.1,21.75,3.48,3.7587
927486,1.7988,30.1,21.75,3.48,3.7587
928486,1.7975,30.21,21.5,3.48,3.7587
929486,1.7975,30.21,21.5,3.48,3.7587
930486,1.7975,30.21,21.75,3.48,3.7587
931486,1.7962,30.31,21.75,3.49,3.7587
932485,1.7962,30.31,21.75,3.49,3.7587
933486,1.7962,30.31,21.75,3.48,3.7587
934486,1.795,30.42,21.75,3.48,3.7587
935486,1.795,30.42,20.25,3.48,3.7587
936486,1.795,30.42,20.25,3.48,3.7587
937486,1.7938,30.52,21.25,3.48,3.7587
938486,1.7938,30.52,21.25,3.48,3.7587
939486,1.7925,30.62,21.75,3.48,3.7587
940486,1.7925,30.62,21.75,3.48,3.7587
941486,1.7925,30.62,21.75,3.48,3.7587
942486,1.7912,30.73,21.75,3.48,3.7587
943486,1.7912,30.73,18,3.48,3.7587
944485,1.7912,30.73,18,3.48,3.7587
945486,1.79,30.83,20.5,3.48,3.74865
946485,1.79,30.83,20.5,3.48,3.74865
947486,1.79,30.88,21.25,3.48,3.74865
948486,1.7888,30.94,21.25,3.48,3.74865
949486,1.7888,30.94,21.25,3.48,3.74865
950486,1.7888,30.94,21.25,3.48,3.74865
951486,1.7875,31.04,21.5,3.48,3.74865
952485,1.7875,31.04,21.5,3.48,3.74865
953486,1.7862,31.15,21.5,3.48,3.74865
954486,1.7862,31.15,21.5,3.48,3.74865
955486,1.7862,31.15,21.5,3.46,3.74865
956486,1.785,31.25,21.5,3.46,3.74865
957486,1.785,31.25,21.5,3.48,3.74865
958485,1.785,31.25,21,3.48,3.74865
959486,1.7838,31.35,21,3.46,3.74865
960486,1.7838,31.35,21.5,3.46,3.74865
961485,1.7838,31.35,21.5,3.48,3.74865
962486,1.7825,31.46,21.5,3.48,3.74865
963486,1.7825,31.46,21.5,3.48,3.74865
964486,1.7825,31.46,21.5,3.48,3.74865
965486,1.7812,31.56,21.5,3.46,3.7386
966486,1.7812,31.56,21.5,3.46,3.7386
967485,1.7812,31.56,21.5,3.48,3.7386
968485,1.78,31.67,21.5,3.48,3.7386
969486,1.78,31.67,21.5,3.48,3.7386
970486,1.78,31.67,21.25,3.48,3.7386
971485,1.7787,31.77,21.25,3.48,3.7386
972486,1.7787,31.77,18,3.48,3.7386
973486,1.7787,31.77,18,3.48,3.7386
974484,1.7775,31.87,18,3.48,3.7386
975485,1.7775,31.87,20.75,3.48,3.7386
976492,1.7775,31.87,20.75,3.48,3.7386
977486,1.7775,31.87,21.5,3.48,3.7386
978487,1.7763,31.98,21.5,3.48,3.7386
979495,1.7763,31.98,21.75,3.46,3.7386
980495,1.775,32.08,21.75,3.46,3.7386
981495,1.775,32.08,21.25,3.46,3.7386
982494,1.775,32.08,21.25,3.48,3.7386
983495,1.7737,32.19,21.25,3.48,3.7386
984495,1.7737,32.19,21.25,3.48,3.7386
985495,1.7737,32.19,21.5,3.48,3.7386
986495,1.7725,32.29,21.5,3.48,3.7386
987495,1.7725,32.29,21.5,3.48,3.7386
988495,1.7725,32.29,21.5,3.48,3.7386
989494,1.7713,32.4,21.75,3.48,3.7386
990495,1.7713,32.4,21.75,3.48,3.72855
991494,1.7713,32.4,21.5,3.48,3.72855
992495,1.77,32.5,21.5,3.48,3.72855
993495,1.77,32.5,21,3.48,3.72855
994495,1.77,32.5,21,3.48,3.72855
995495,1.7687,32.6,21,3.48,3.72855
996495,1.7687,32.6,20.75,3.48,3.72855
997495,1.7687,32.6,20.75,3.48,3.72855
998495,1.7675,32.71,21.75,3.46,3.72855
999495,1.7675,32.71,21.75,3.46,3.72855
1000495,1.7663,32.81,21.5,3.48,3.72855
1001495,1.7663,32.81,21.5,3.48,3.72855
1002495,1.7663,32.81,21.75,3.48,3.72855
1003495,1.7663,32.81,21.75,3.48,3.72855
1004495,1.765,32.92,18.25,3.48,3.72855
1005495,1.765,32.92,18.25,3.48,3.72855
1006495,1.765,32.92,21.75,3.48,3.7185
1007495,1.7637,33.02,21.75,3.48,3.7185
1008495,1.7637,33.02,21.5,3.48,3.7185
1009495,1.7637,33.02,21.5,3.48,3.7185
1010495,1.7637,33.02,21.25,3.48,3.7185
1011494,1.7625,33.12,21.25,3.48,3.7185
1012495,1.7625,33.12,21.75,3.48,3.7185
1013495,1.7613,33.23,21.75,3.48,3.7185
1014494,1.7613,33.23,21.75,3.46,3.7185
1015495,1.7613,33.23,21.75,3.46,3.7185
1016495,1.7613,33.23,21.75,3.48,3.7185
1017495,1.76,33.33,21.25,3.48,3.7185
1018494,1.76,33.33,21.25,3.46,3.7185
1019495,1.76,33.33,21.5,3.46,3.7185
1020495,1.7587,33.44,21.5,3.48,3.7185
1021494,1.7587,33.44,21.25,3.48,3.7185
1022495,1.7587,33.44,21.25,3.48,3.7185
1023495,1.7575,33.54,21.5,3.48,3.7185
1024495,1.7575,33.54,21.5,3.44,3.7185
1025495,1.7575,33.54,21.75,3.44,3.7185
1026495,1.7575,33.54,21.75,3.48,3.7185
1027495,1.7563,33.65,21.25,3.48,3.7185
1028494,1.7563,33.65,21.25,3.46,3.70845
1029495,1.7563,33.65,21.25,3.46,3.70845
1030495,1.755,33.75,21.25,3.48,3.70845
1031495,1.755,33.75,21.5,3.48,3.70845
1032495,1.755,33.75,21.5,3.48,3.70845
1033494,1.755,33.75,18,3.48,3.70845
1034494,1.7537,33.85,18,3.46,3.70845
1035494,1.7537,33.85,18,3.46,3.70845
1036494,1.7537,33.85,20.75,3.48,3.70845
1037494,1.7525,33.96,20.75,3.48,3.70845
1038495,1.7525,33.96,21.75,3.46,3.70845
1039497,1.7525,33.96,21.75,3.46,3.70845
1040506,1.7513,33.96,21.75,3.46,3.70845
1041506,1.7513,34.06,21.75,3.46,3.70845
1042506,1.7513,34.06,21.25,3.46,3.70845
1043506,1.7513,34.06,21.25,3.48,3.6984
1044506,1.75,34.17,21.25,3.48,3.6984
1045506,1.75,34.17,21.25,3.48,3.6984
1046506,1.75,34.17,21,3.48,3.6984
1047506,1.7487,34.27,21,3.48,3.6984
1048506,1.7487,34.27,21.75,3.48,3.6984
1049506,1.7487,34.27,21.75,3.48,3.6984
1050506,1.7475,34.38,21.75,3.48,3.6984
1051506,1.7475,34.38,21.75,3.48,3.6984
1052506,1.7475,34.38,21.75,3.48,3.6984
1053506,1.7475,34.38,21.75,3.48,3.6984
1054506,1.7475,34.38,21.5,3.48,3.6984
1055506,1.7463,34.48,21.5,3.48,3.6984
1056505,1.7463,34.48,21.5,3.48,3.6984
1057506,1.7463,34.48,20.25,3.48,3.6984
1058506,1.7463,34.48,20.25,3.48,3.6984
1059506,1.745,34.58,21.5,3.48,3.6984
1060506,1.745,34.58,21.5,3.48,3.6984
1061506,1.745,34.58,21.75,3.46,3.6984
1062506,1.7437,34.69,21.75,3.46,3.6984
1063506,1.7437,34.69,21.25,3.48,3.68835
1064506,1.7437,34.69,21.25,3.48,3.68835
1065506,1.7425,34.79,18.25,3.48,3.68835
1066506,1.7425,34.79,18.25,3.48,3.68835
1067506,1.7425,34.79,21.5,3.48,3.68835
1068506,1.7425,34.79,21.5,3.48,3.68835
1069506,1.7425,34.79,21.25,3.48,3.68835
1070506,1.7413,34.9,21.25,3.48,3.68835
1071506,1.7413,34.9,21,3.48,3.68835
1072506,1.7413,34.9,21,3.48,3.68835
1073506,1.74,35,21.5,3.46,3.68835
