Time_ms,Volt,Enepaq_T,Ambient_T,UPS_V,Module_V
739122,1.8875,22.71,20.50,3.82,4.17
739619,1.8875,22.71,20.50,3.82,4.17
740119,1.8913,22.40,20.25,3.86,4.17
740619,1.8900,22.50,20.25,3.86,4.17
741119,1.8913,22.40,20.25,3.86,4.17
741620,1.8825,23.12,20.25,3.86,4.17
742119,1.8913,22.40,20.25,3.86,4.17
742619,1.8850,22.92,19.50,3.86,4.17
743119,1.8887,22.60,19.50,3.86,4.17
743620,1.8925,22.29,19.50,3.86,4.17
744119,1.8913,22.40,19.50,3.82,4.17
744619,1.8913,22.40,20.75,3.82,4.17
745119,1.8787,23.44,20.75,3.82,4.17
745619,1.8837,23.02,20.75,3.82,4.17
746119,1.8913,22.40,20.75,3.86,4.17
746620,1.8887,22.48,20.25,3.86,4.17
747119,1.8887,22.60,20.25,3.86,4.17
747620,1.8863,22.81,20.25,3.86,4.17
748119,1.8925,22.29,20.25,3.86,4.17
748619,1.8913,22.40,20.00,3.86,4.17
749120,1.8837,23.02,20.00,3.86,4.17
749624,1.8925,22.29,20.00,3.86,4.17
750119,1.8887,22.60,20.00,3.86,4.17
750620,1.8887,22.60,20.00,3.86,4.17
751119,1.8887,22.60,19.75,3.86,4.17
751619,1.8925,22.29,19.75,3.86,4.17
752119,1.8913,22.40,19.75,3.86,4.17
752619,1.8913,22.40,19.75,3.86,4.17
753119,1.8800,23.33,19.50,3.86,4.17
753624,1.8913,22.40,19.50,3.86,4.17
754119,1.8913,22.40,19.50,3.86,4.17
754619,1.8900,22.50,19.50,3.86,4.17
755119,1.8887,22.60,20.50,3.86,4.17
755620,1.8863,22.81,20.50,3.86,4.17
756119,1.8863,22.81,20.50,3.86,4.17
756619,1.8925,22.29,20.50,3.86,4.17
757120,1.8863,22.81,19.00,3.86,4.17
757621,1.8913,22.40,19.00,3.86,4.17
758119,1.8913,22.40,19.00,3.86,4.17
758620,1.8900,22.50,19.00,3.86,4.17
759119,1.8875,22.71,19.00,3.86,4.17
759619,1.8863,22.81,20.25,3.86,4.17
760119,1.8913,22.40,20.25,3.86,4.17
760619,1.8913,22.40,20.25,3.86,4.17
761119,1.8800,23.33,20.25,3.86,4.17
761620,1.8913,22.40,20.25,3.86,4.17
762119,1.8925,22.29,20.25,3.86,4.17
762619,1.8925,22.29,20.25,3.86,4.17
763121,1.8887,22.55,20.25,3.86,4.17
763620,1.8825,23.12,20.25,3.86,4.17
764150,1.8825,23.12,20.25,3.87,4.17
764655,1.8937,22.19,20.25,3.87,4.17
765149,1.8925,22.29,20.25,3.87,4.17
765650,1.8875,22.71,20.50,3.87,4.17
766149,1.8925,22.29,20.50,3.87,4.17
766649,1.8763,23.65,20.50,3.83,4.17
767149,1.8937,22.19,20.50,3.83,4.17
767650,1.8913,22.40,20.25,3.83,4.17
768149,1.8913,22.40,20.25,3.83,4.17
768656,1.8937,22.19,20.25,3.87,4.17
769149,1.8875,22.71,20.25,3.87,4.17
769650,1.8887,22.60,20.25,3.87,4.17
770149,1.8900,22.50,19.75,3.87,4.17
770649,1.8950,22.08,19.75,3.87,4.17
771149,1.8937,22.19,19.75,3.87,4.17
771650,1.8887,22.99,19.75,3.87,4.17
772149,1.8875,22.71,20.75,3.87,4.17
772656,1.8937,22.19,20.75,3.87,4.17
773149,1.8887,22.60,20.75,3.87,4.17
773649,1.8913,22.40,20.75,3.87,4.17
774149,1.8837,23.02,20.50,3.87,4.17
774650,1.8887,22.60,20.50,3.87,4.17
775157,1.8887,22.60,20.50,3.87,4.17
775657,1.8887,22.60,20.50,3.87,4.17
776157,1.8925,22.29,20.25,3.87,4.17
776659,1.8863,22.81,20.25,3.83,4.17
777157,1.8900,22.50,20.25,3.83,4.17
777657,1.8900,22.50,20.25,3.83,4.17
778157,1.8900,22.50,20.25,3.83,4.17
778658,1.8925,22.29,20.25,3.83,4.17
779158,1.8913,22.40,20.25,3.83,4.17
779658,1.8887,22.60,20.25,3.83,4.17
780157,1.8925,22.29,20.25,3.83,4.17
780657,1.8875,22.71,19.25,3.83,4.17
781156,1.8787,23.44,19.25,3.83,4.17
781658,1.8900,22.50,19.25,3.83,4.17
782157,1.8900,22.50,19.25,3.83,4.17
782657,1.8875,22.71,19.25,3.83,4.17
783157,1.8837,23.02,19.25,3.83,4.17
783658,1.8837,23.02,19.25,3.83,4.17
784157,1.8900,22.50,19.25,3.83,4.17
784658,1.8875,22.71,18.75,3.82,4.17
785157,1.8737,23.85,18.75,3.82,4.17
785663,1.8925,22.29,18.75,3.82,4.17
786157,1.8925,22.80,18.75,3.82,4.17
786663,1.8913,22.40,20.50,3.82,4.17
787157,1.8900,22.50,20.50,3.82,4.17
787657,1.8925,22.29,20.50,3.82,4.17
788157,1.8925,22.29,20.50,3.82,4.17
788658,1.8875,22.71,20.50,3.82,4.17
789157,1.8900,22.50,20.50,3.86,4.17
789658,1.8925,22.29,20.50,3.86,4.17
790158,1.8787,23.44,20.50,3.86,4.17
790658,1.8813,23.23,20.50,3.86,4.17
791157,1.8925,22.29,19.25,3.86,4.17
791657,1.8925,22.29,19.25,3.86,4.17
792157,1.8900,22.50,19.25,3.86,4.17
792658,1.8863,22.81,19.25,3.86,4.17
793157,1.8850,22.92,20.00,3.86,4.17
793658,1.8887,22.60,20.00,3.86,4.17
794157,1.8925,22.29,20.00,3.86,4.17
794657,1.8913,22.40,20.00,3.86,4.17
795157,1.8913,22.40,20.25,3.86,4.17
795658,1.8775,23.54,20.25,3.86,4.17
796157,1.8913,22.40,20.25,3.86,4.17
796663,1.8913,22.40,20.25,3.86,4.17
797157,1.8863,22.81,20.75,3.86,4.17
797657,1.8875,22.71,20.75,3.86,4.17
798157,1.8875,22.71,20.75,3.86,4.17
798658,1.8850,22.92,20.75,3.86,4.17
799157,1.8863,22.81,20.75,3.86,4.17
799658,1.8925,22.29,20.50,3.86,4.17
800157,1.8925,22.29,20.50,3.86,4.17
800657,1.8887,22.60,20.50,3.86,4.17
801157,1.8863,22.81,20.50,3.86,4.17
801657,1.8925,22.29,20.75,3.86,4.17
802158,1.8850,22.92,20.75,3.86,4.17
802658,1.8887,22.45,20.75,3.86,4.17
803157,1.8850,22.92,20.75,3.83,4.17
803657,1.8875,22.71,20.75,3.83,4.17
804158,1.8887,22.60,20.75,3.83,4.17
804658,1.8900,22.47,20.75,3.83,4.17
805157,1.8900,22.50,20.75,3.87,4.17
805661,1.8863,22.81,20.50,3.87,4.17
806160,1.8925,22.29,20.50,3.87,4.17
806660,1.8850,22.92,20.50,3.87,4.17
807160,1.8850,22.92,20.50,3.82,4.17
807665,1.8937,22.19,20.50,3.82,4.17
808160,1.8937,22.19,20.50,3.82,4.17
808661,1.8937,22.19,20.50,3.82,4.17
809160,1.8837,23.02,20.50,3.87,4.17
809661,1.8937,22.19,20.50,3.87,4.17
810160,1.8913,22.40,19.50,3.87,4.17
810661,1.8837,23.02,19.50,3.87,4.17
811166,1.8937,22.19,19.50,3.83,4.17
811671,1.8825,23.12,19.50,3.83,4.17
812165,1.8937,22.19,20.25,3.83,4.17
812665,1.8950,22.08,20.25,3.83,4.17
813165,1.8913,22.40,20.25,3.83,4.17
813665,1.8925,22.29,20.25,3.83,4.17
814165,1.8813,23.23,19.75,3.83,4.17
814665,1.8900,22.50,19.75,3.83,4.17
815165,1.8875,22.71,19.75,3.83,4.17
815671,1.8950,22.08,19.75,3.87,4.17
816165,1.8925,22.29,20.75,3.87,4.17
816665,1.8950,22.08,20.75,3.87,4.17
817165,1.8950,22.51,20.75,3.87,4.17
817666,1.8937,22.19,20.75,3.87,4.17
818165,1.8950,22.08,20.25,3.87,4.17
818665,1.8875,22.71,20.25,3.87,4.17
819165,1.8925,22.29,20.25,3.87,4.17
819672,1.8900,22.50,20.25,3.84,4.17
820165,1.8925,22.29,20.25,3.84,4.17
820666,1.8950,22.08,18.75,3.84,4.17
821165,1.8950,22.08,18.75,3.84,4.17
821666,1.8950,22.08,18.75,3.87,4.17
822165,1.8937,22.19,18.75,3.87,4.17
822666,1.8863,22.81,19.75,3.87,4.17
823165,1.8937,22.19,19.75,3.87,4.17
823665,1.8937,22.19,19.75,3.87,4.17
824165,1.8813,23.23,19.75,3.87,4.17
824665,1.8950,22.08,20.75,3.87,4.17
825165,1.8950,22.08,20.75,3.87,4.17
825665,1.8925,22.29,20.75,3.87,4.17
826165,1.8837,23.02,20.75,3.87,4.17
826665,1.8913,22.40,20.50,3.87,4.17
827165,1.8950,22.08,20.50,3.87,4.17
827666,1.8875,22.71,20.50,3.84,4.17
828165,1.8937,22.19,20.50,3.84,4.17
828665,1.8937,22.19,20.75,3.84,4.17
829165,1.8950,22.08,20.75,3.84,4.17
829665,1.8925,22.29,20.75,3.83,4.17
830165,1.8913,22.40,20.75,3.83,4.17
830666,1.8850,22.92,20.75,3.83,4.17
831165,1.8937,22.19,19.25,3.83,4.17
831666,1.8925,22.29,19.25,3.80,4.17
832165,1.8937,22.19,19.25,3.80,4.17
832665,1.8887,22.60,19.25,3.80,4.17
833165,1.8875,22.71,19.75,3.80,4.17
833666,1.8863,22.66,19.75,3.83,4.17
834165,1.8937,22.19,19.75,3.83,4.17
834665,1.8950,22.08,19.75,3.83,4.17
835165,1.8913,22.40,20.50,3.83,4.17
835665,1.8863,22.81,20.50,3.87,4.17
836165,1.8900,22.50,20.50,3.87,4.17
836666,1.8950,22.08,20.50,3.87,4.17
837174,1.8950,22.08,20.25,3.87,4.17
837675,1.8875,22.44,20.25,3.83,4.17
838174,1.8887,22.60,20.25,3.83,4.17
838680,1.8937,22.19,20.25,3.83,4.17
839174,1.8937,22.19,20.75,3.83,4.17
839705,1.8963,21.98,20.75,3.84,4.17
840203,1.8950,22.29,20.75,3.84,4.17
840703,1.8937,22.19,20.75,3.84,4.17
841203,1.8863,22.81,20.75,3.84,4.17
841704,1.8913,22.40,19.75,3.84,4.17
842203,1.8950,22.08,19.75,3.84,4.17
842710,1.8937,22.19,19.75,3.84,4.17
843203,1.8925,22.29,19.75,3.84,4.17
843704,1.8937,22.19,19.50,3.84,4.17
844203,1.8963,21.98,19.50,3.88,4.17
844704,1.8950,22.08,19.50,3.88,4.17
845201,1.8913,22.40,19.50,3.88,4.17
845704,1.8900,22.50,20.50,3.88,4.17
846203,1.8925,22.29,20.50,3.88,4.17
846709,1.8900,22.50,20.50,3.88,4.17
847203,1.8937,22.19,20.50,3.88,4.17
847704,1.8950,22.08,20.25,3.88,4.17
848203,1.8963,21.98,20.25,3.88,4.17
848704,1.8963,21.98,20.25,3.88,4.17
849203,1.8913,22.40,20.25,3.88,4.17
849704,1.8925,22.29,20.25,3.88,4.17
850203,1.8900,22.50,20.50,3.84,4.17
850704,1.8925,22.29,20.50,3.84,4.17
851203,1.8963,21.98,20.50,3.84,4.17
851704,1.8975,21.87,20.50,3.84,4.17
852203,1.8963,21.98,20.00,3.88,4.17
852704,1.8950,22.08,20.00,3.88,4.17
853203,1.8963,21.98,20.00,3.88,4.17
853703,1.8925,22.29,20.00,3.88,4.17
854203,1.8975,21.87,20.75,3.88,4.17
854705,1.8913,22.40,20.75,3.88,4.17
855203,1.8937,22.19,20.75,3.88,4.17
855704,1.8837,23.02,20.75,3.88,4.17
856203,1.8963,21.98,20.50,3.88,4.17
856703,1.8925,22.14,20.50,3.88,4.17
857203,1.8913,22.40,20.50,3.88,4.17
857704,1.8925,22.29,20.50,3.88,4.17
858203,1.8963,21.98,20.50,3.88,4.17
858703,1.8963,21.98,20.75,3.88,4.17
859209,1.8837,23.02,20.75,3.88,4.17
859705,1.8913,22.40,20.75,3.88,4.17
860204,1.8963,21.98,20.75,3.88,4.17
860704,1.8937,22.19,20.75,3.88,4.17
861204,1.8963,21.98,20.75,3.88,4.17
861705,1.8925,22.29,20.75,3.88,4.17
862204,1.8963,21.98,20.75,3.84,4.17
862704,1.8975,21.87,20.75,3.84,4.17
863205,1.8875,22.71,20.75,3.84,4.17
863704,1.8887,22.60,20.75,3.84,4.17
864204,1.8975,21.87,20.75,3.88,4.17
864705,1.8925,22.29,20.50,3.88,4.17
865204,1.8925,22.29,20.50,3.88,4.17
865705,1.8937,22.19,20.50,3.88,4.17
866204,1.8963,21.98,20.50,3.84,4.17
866704,1.8937,22.19,20.50,3.84,4.17
867204,1.8963,21.98,20.50,3.84,4.17
867704,1.8875,22.71,20.50,3.84,4.17
868224,1.8900,22.50,20.50,3.88,4.17
868724,1.8913,22.40,20.50,3.88,4.17
869224,1.8937,22.18,19.75,3.88,4.17
869725,1.8925,22.29,19.75,3.88,4.17
870224,1.8963,21.98,19.75,3.88,4.17
870725,1.8950,22.08,19.75,3.88,4.17
871224,1.8975,21.87,20.50,3.88,4.17
871726,1.8937,22.19,20.50,3.88,4.17
872225,1.8950,22.08,20.50,3.88,4.17
872726,1.8913,22.40,20.50,3.87,4.17
873225,1.8937,22.19,20.75,3.87,4.17
873726,1.8925,22.29,20.75,3.87,4.17
874225,1.8950,22.08,20.75,3.87,4.17
874726,1.8850,22.92,20.75,3.84,4.17
875225,1.8950,22.08,20.50,3.84,4.17
875725,1.8900,22.50,20.50,3.84,4.17
876225,1.8950,22.08,20.50,3.84,4.17
876725,1.8913,22.40,20.50,3.83,4.17
877225,1.8963,21.98,20.25,3.83,4.17
877726,1.8925,22.29,20.25,3.83,4.17
878225,1.8913,22.40,20.25,3.83,4.17
878726,1.8913,22.40,20.25,3.88,4.17
879225,1.8963,21.98,20.25,3.88,4.17
879726,1.8950,22.08,19.25,3.88,4.17
880225,1.8950,22.08,19.25,3.88,4.17
880726,1.8925,22.29,19.25,3.87,4.17
881225,1.8913,22.40,19.25,3.87,4.17
881732,1.8950,22.08,20.75,3.87,4.17
882225,1.8913,22.40,20.75,3.87,4.17
882726,1.8963,21.98,20.75,3.88,4.17
883225,1.8963,21.98,20.75,3.88,4.17
883726,1.8925,22.42,20.25,3.88,4.17
884225,1.8937,22.19,20.25,3.88,4.17
884726,1.8925,22.29,20.25,3.88,4.17
885225,1.8963,21.98,20.25,3.88,4.17
885730,1.8963,21.98,20.50,3.88,4.17
886225,1.8913,22.40,20.50,3.88,4.17
886726,1.8913,22.40,20.50,3.84,4.17
887225,1.8875,22.71,20.50,3.84,4.17
887726,1.8900,22.50,20.75,3.84,4.17
888225,1.8937,22.19,20.75,3.84,4.17
888737,1.8925,22.29,20.75,3.88,4.17
889236,1.8925,22.29,20.75,3.88,4.17
889737,1.8925,22.29,20.75,3.88,4.17
890236,1.8937,22.19,19.50,3.88,4.17
890736,1.8963,21.98,19.50,3.88,4.17
891236,1.8963,21.98,19.50,3.88,4.17
891737,1.8913,22.40,19.50,3.88,4.17
892236,1.8950,22.08,20.50,3.88,4.17
892737,1.8925,22.29,20.50,3.88,4.17
893236,1.8963,21.98,20.50,3.88,4.17
893737,1.8963,21.98,20.50,3.88,4.17
894236,1.8900,22.50,20.50,3.88,4.17
894736,1.8900,22.50,20.50,3.88,4.17
895237,1.8963,21.98,20.50,3.88,4.17
895737,1.8900,22.50,20.50,3.88,4.17
896236,1.8875,22.71,20.25,3.88,4.17
896737,1.8913,22.40,20.25,3.88,4.17
897236,1.8913,22.40,20.25,3.88,4.17
897737,1.8963,21.98,20.25,3.88,4.17
898236,1.8963,22.08,20.25,3.88,4.17
898737,1.8950,22.08,20.25,3.88,4.17
899236,1.8950,22.08,20.25,3.84,4.17
899736,1.8887,22.60,20.25,3.84,4.17
900236,1.8950,22.10,20.25,3.84,4.17
900737,1.8937,22.19,19.25,3.84,4.17
901237,1.8963,21.98,19.25,3.88,4.17
901737,1.8963,21.98,19.25,3.88,4.17
902237,1.8950,22.08,19.25,3.88,4.17
902738,1.8963,21.98,20.50,3.88,4.17
903237,1.8950,22.08,20.50,3.88,4.17
903737,1.8925,22.29,20.50,3.88,4.17
904237,1.8963,21.98,20.50,3.88,4.17
904738,1.8937,22.19,20.50,3.88,4.17
905237,1.8900,22.50,20.50,3.88,4.17
905737,1.8850,22.92,20.50,3.88,4.17
906238,1.8887,22.60,20.50,3.88,4.17
906737,1.8963,21.98,20.25,3.88,4.17
907237,1.8913,22.40,20.25,3.88,4.17
907738,1.8887,22.60,20.25,3.88,4.17
908237,1.8875,22.71,20.25,3.88,4.17
908738,1.8825,23.12,20.75,3.88,4.17
909235,1.8963,21.98,20.75,3.88,4.17
909737,1.8963,21.98,20.75,3.88,4.17
910237,1.8963,21.98,20.75,3.88,4.17
910737,1.8900,22.50,20.75,3.88,4.17
911237,1.8937,22.19,19.50,3.88,4.15
911737,1.8925,22.29,19.50,3.88,4.15
912237,1.8963,21.98,19.50,3.88,4.15
912738,1.8900,22.17,19.50,3.88,4.15
913237,1.8900,22.50,19.50,3.88,3.96
913738,1.8950,22.08,19.50,3.88,3.96
914237,1.8913,22.40,19.50,3.88,3.96
914737,1.8925,22.29,19.50,3.88,3.96
915244,1.8950,22.08,20.50,3.84,3.93
915744,1.8925,22.29,20.50,3.84,3.93
916244,1.8937,22.19,20.50,3.84,3.93
916745,1.8863,22.81,20.50,3.84,3.93
917244,1.8937,22.19,20.50,3.84,3.93
917750,1.8950,22.08,20.50,3.88,3.91
918244,1.8937,22.19,20.50,3.88,3.91
918744,1.8887,22.60,20.50,3.88,3.91
919244,1.8900,22.50,20.75,3.88,3.91
919745,1.8913,22.40,20.75,3.88,3.90
920244,1.8950,22.08,20.75,3.88,3.90
920745,1.8913,22.40,20.75,3.88,3.90
921244,1.8887,22.60,20.75,3.88,3.90
921745,1.8950,22.08,19.25,3.87,3.90
922244,1.8950,22.08,19.25,3.87,3.90
922744,1.8913,22.40,19.25,3.87,3.90
923244,1.8925,22.29,19.25,3.87,3.90
923745,1.8875,22.71,19.50,3.88,3.89
924244,1.8900,22.50,19.50,3.88,3.89
924745,1.8900,22.50,19.50,3.88,3.89
925244,1.8937,22.19,19.50,3.88,3.89
925744,1.8937,22.19,20.50,3.88,3.88
926244,1.8925,22.29,20.50,3.88,3.88
926744,1.8875,22.71,20.50,3.88,3.88
927244,1.8937,22.50,20.50,3.88,3.88
927745,1.8913,22.40,20.25,3.84,3.88
928244,1.8937,22.19,20.25,3.84,3.88
928744,1.8887,22.60,20.25,3.84,3.88
929244,1.8925,22.29,20.25,3.84,3.88
929745,1.8925,22.29,20.25,3.88,3.87
930244,1.8900,22.50,20.75,3.88,3.87
930744,1.8887,22.60,20.75,3.88,3.87
931244,1.8925,22.29,20.75,3.88,3.87
931745,1.8863,22.81,20.75,3.84,3.87
932244,1.8913,22.40,20.75,3.84,3.87
932745,1.8837,23.02,20.75,3.84,3.87
933244,1.8925,22.29,20.75,3.84,3.87
933745,1.8887,22.60,20.75,3.88,3.86
934244,1.8925,22.29,20.00,3.88,3.86
934748,1.8863,22.81,20.00,3.88,3.86
935247,1.8837,23.02,20.00,3.88,3.86
935748,1.8875,22.71,20.00,3.88,3.86
936247,1.8913,22.40,20.25,3.88,3.86
936747,1.8837,23.02,20.25,3.88,3.86
937247,1.8863,22.81,20.25,3.88,3.86
937748,1.8913,22.40,20.25,3.84,3.86
938247,1.8900,22.50,20.75,3.84,3.86
938747,1.8875,22.71,20.75,3.84,3.86
939247,1.8913,22.40,20.75,3.84,3.86
939748,1.8850,22.92,20.75,3.88,3.86
940247,1.8900,22.50,20.75,3.88,3.86
940747,1.8813,23.23,19.25,3.88,3.86
941247,1.8913,22.40,19.25,3.88,3.86
941765,1.8875,22.51,19.25,3.88,3.85
942264,1.8900,22.50,19.25,3.88,3.85
942764,1.8813,23.23,20.25,3.88,3.85
943264,1.8900,22.50,20.25,3.88,3.85
943765,1.8837,23.02,20.25,3.88,3.85
944264,1.8900,22.50,20.25,3.88,3.85
944764,1.8800,23.33,20.25,3.88,3.85
945264,1.8863,22.81,20.25,3.88,3.85
945765,1.8863,22.81,20.25,3.88,3.85
946264,1.8887,22.60,20.25,3.88,3.85
946765,1.8875,22.71,20.25,3.88,3.85
947264,1.8913,22.40,20.25,3.88,3.85
947764,1.8863,22.81,20.25,3.88,3.85
948264,1.8900,22.50,20.25,3.88,3.85
948765,1.8800,23.33,20.50,3.88,3.85
949264,1.8887,22.60,20.50,3.88,3.85
949764,1.8850,22.92,20.50,3.88,3.85
950264,1.8800,23.33,20.50,3.84,3.84
950764,1.8800,23.33,20.50,3.84,3.84
951264,1.8900,22.50,19.50,3.84,3.84
951764,1.8837,23.02,19.50,3.84,3.84
952264,1.8887,22.60,19.50,3.88,3.84
952765,1.8875,22.71,19.50,3.88,3.84
953264,1.8837,23.02,20.00,3.88,3.84
953764,1.8850,22.92,20.00,3.88,3.84
954264,1.8875,22.71,20.00,3.88,3.84
954765,1.8863,22.81,20.00,3.88,3.84
955264,1.8887,22.60,20.75,3.88,3.84
955764,1.8825,23.12,20.75,3.88,3.84
956264,1.8875,22.73,20.75,3.88,3.84
956765,1.8875,22.71,20.75,3.88,3.84
957264,1.8875,22.71,20.00,3.88,3.84
957764,1.8837,23.02,20.00,3.88,3.84
958264,1.8863,22.81,20.00,3.88,3.84
958765,1.8787,23.44,20.00,3.88,3.84
959264,1.8875,22.71,20.00,3.88,3.84
959764,1.8837,23.02,20.50,3.88,3.84
960264,1.8787,23.44,20.50,3.84,3.84
960765,1.8800,23.33,20.50,3.84,3.84
961264,1.8813,23.23,20.50,3.84,3.84
961765,1.8837,23.02,20.75,3.84,3.84
962264,1.8863,22.81,20.75,3.88,3.84
962765,1.8825,23.12,20.75,3.88,3.84
963264,1.8863,22.81,20.75,3.88,3.84
963765,1.8775,23.54,20.50,3.88,3.84
964264,1.8787,23.44,20.50,3.84,3.84
964765,1.8775,23.54,20.50,3.84,3.84
965264,1.8813,23.23,20.50,3.84,3.84
965764,1.8837,23.02,20.50,3.84,3.84
966268,1.8837,23.02,20.50,3.88,3.84
966769,1.8825,23.12,20.50,3.88,3.84
967268,1.8850,22.92,20.50,3.88,3.84
967768,1.8800,23.33,20.50,3.88,3.84
968268,1.8850,22.92,20.50,3.88,3.83
968769,1.8850,22.92,20.50,3.88,3.83
969268,1.8787,23.44,20.50,3.88,3.83
969769,1.8837,23.02,20.50,3.88,3.83
970282,1.8837,23.02,18.75,3.84,3.83
970783,1.8813,23.23,18.75,3.84,3.83
971282,1.8837,23.02,18.75,3.84,3.83
971782,1.8763,23.65,18.75,3.84,3.83
972282,1.8837,23.02,19.75,3.84,3.83
972783,1.8800,23.33,19.75,3.88,3.83
973280,1.8837,23.02,19.75,3.88,3.83
973782,1.8800,23.33,19.75,3.88,3.83
974282,1.8837,23.02,20.75,3.88,3.83
974783,1.8787,23.44,20.75,3.88,3.83
975282,1.8837,23.02,20.75,3.88,3.83
975783,1.8800,23.33,20.75,3.88,3.83
976282,1.8837,23.02,19.75,3.88,3.83
976782,1.8800,23.33,19.75,3.88,3.83
977282,1.8687,24.27,19.75,3.88,3.83
977783,1.8825,23.12,19.75,3.88,3.83
978283,1.8837,23.02,20.25,3.88,3.83
978783,1.8763,23.65,20.25,3.84,3.83
979282,1.8825,23.12,20.25,3.84,3.83
979788,1.8800,23.33,20.25,3.84,3.83
980283,1.8750,23.75,20.25,3.84,3.83
980782,1.8787,23.44,19.50,3.88,3.83
981282,1.8825,23.12,19.50,3.88,3.83
981782,1.8775,23.54,19.50,3.88,3.83
982282,1.8825,23.12,19.50,3.88,3.83
982783,1.8775,23.54,19.75,3.87,3.83
983282,1.8775,23.32,19.75,3.87,3.83
983783,1.8813,23.23,19.75,3.87,3.83
984282,1.8813,23.23,19.75,3.87,3.83
984782,1.8787,23.44,20.75,3.84,3.83
985282,1.8825,23.12,20.75,3.84,3.83
985782,1.8813,23.23,20.75,3.84,3.83
986282,1.8725,23.96,20.75,3.84,3.83
986783,1.8775,23.54,20.25,3.88,3.83
987282,1.8813,23.23,20.25,3.88,3.83
987789,1.8750,23.75,20.25,3.88,3.83
988282,1.8737,23.85,20.25,3.88,3.83
988783,1.8787,23.44,20.25,3.84,3.82
989282,1.8800,23.33,18.50,3.84,3.82
989782,1.8763,23.65,18.50,3.84,3.82
990282,1.8750,23.75,18.50,3.84,3.82
990782,1.8737,23.85,18.50,3.87,3.82
991282,1.8800,23.33,20.50,3.87,3.82
991783,1.8787,23.44,20.50,3.87,3.82
992282,1.8750,23.75,20.50,3.87,3.82
992789,1.8775,23.54,20.50,3.88,3.82
993288,1.8787,23.44,19.50,3.88,3.82
993788,1.8787,23.44,19.50,3.88,3.82
994288,1.8787,23.44,19.50,3.88,3.82
994789,1.8750,23.75,19.50,3.88,3.82
995288,1.8787,23.44,20.50,3.87,3.82
995788,1.8737,23.85,20.50,3.87,3.82
996289,1.8775,23.54,20.50,3.87,3.82
996788,1.8775,23.54,20.50,3.87,3.82
997288,1.8787,23.44,20.00,3.88,3.82
997789,1.8750,23.92,20.00,3.88,3.82
998288,1.8775,23.54,20.00,3.88,3.82
998788,1.8637,24.69,20.00,3.88,3.82
999288,1.8775,23.54,20.00,3.88,3.82
999789,1.8737,23.85,19.25,3.88,3.82
1000288,1.8763,23.65,19.25,3.88,3.82
1000789,1.8763,23.65,19.25,3.88,3.82
1001288,1.8750,23.75,19.25,3.87,3.82
1001788,1.8737,23.85,20.00,3.87,3.82
1002288,1.8750,23.75,20.00,3.87,3.82
1002789,1.8725,23.96,20.00,3.87,3.82
1003288,1.8650,24.58,20.00,3.84,3.82
1003789,1.8700,24.17,20.50,3.84,3.82
1004288,1.8700,24.17,20.50,3.84,3.82
1004789,1.8750,23.75,20.50,3.84,3.82
1005288,1.8650,24.58,20.50,3.84,3.82
1005789,1.8713,24.06,20.00,3.84,3.82
1006288,1.8750,23.75,20.00,3.84,3.82
1006788,1.8663,24.48,20.00,3.84,3.82
1007288,1.8737,23.85,20.00,3.84,3.82
1007788,1.8725,23.96,20.50,3.84,3.82
1008289,1.8637,24.69,20.50,3.84,3.82
1008794,1.8637,24.69,20.50,3.84,3.82
1009288,1.8700,24.17,20.50,3.87,3.82
1009789,1.8700,24.17,20.50,3.87,3.82
1010288,1.8713,24.06,19.25,3.87,3.82
1010788,1.8700,24.17,19.25,3.87,3.82
1011288,1.8725,23.96,19.25,3.88,3.82
1011792,1.8700,24.17,19.25,3.88,3.82
1012289,1.8663,24.48,20.25,3.88,3.82
1012790,1.8725,23.96,20.25,3.88,3.82
1013289,1.8725,23.96,20.25,3.88,3.82
1013790,1.8687,24.27,20.25,3.88,3.82
1014289,1.8687,24.16,20.25,3.88,3.82
1014789,1.8650,24.58,20.25,3.88,3.82
1015289,1.8687,24.27,20.25,3.87,3.82
1015790,1.8700,24.17,20.25,3.87,3.82
1016289,1.8713,24.06,20.50,3.87,3.82
1016789,1.8713,24.06,20.50,3.87,3.82
1017289,1.8663,24.48,20.50,3.87,3.82
1017790,1.8675,24.38,20.50,3.87,3.82
1018289,1.8675,24.38,20.25,3.87,3.82
1018789,1.8663,24.48,20.25,3.87,3.82
1019294,1.8675,24.38,20.25,3.84,3.82
1019794,1.8663,24.48,20.25,3.84,3.82
1020294,1.8687,24.27,20.25,3.84,3.82
1020795,1.8687,24.27,19.00,3.84,3.82
1021294,1.8675,24.38,19.00,3.84,3.82
1021794,1.8663,24.48,19.00,3.87,3.82
1022294,1.8687,24.27,19.00,3.87,3.82
1022795,1.8650,24.58,19.75,3.87,3.82
1023294,1.8663,24.48,19.75,3.87,3.82
1023795,1.8675,24.38,19.75,3.87,3.82
1024294,1.8600,25.00,19.75,3.87,3.82
1024795,1.8637,24.69,18.75,3.87,3.82
1025294,1.8550,25.42,18.75,3.87,3.82
1025795,1.8625,24.79,18.75,3.84,3.82
1026294,1.8675,24.38,18.75,3.84,3.82
1026795,1.8663,24.48,20.00,3.84,3.82
1027294,1.8650,24.58,20.00,3.84,3.82
1027795,1.8637,24.69,20.00,3.87,3.81
1028294,1.8663,24.48,20.00,3.87,3.81
